,month,country,tracker,reach,site_reach,site_reach_top10k,site_avg_frequency,cookies,bad_qs,tracked,https,requests,requests_tracking,content_length,requests_failed,has_blocking,script,iframe,beacon,image,stylesheet,font,xhr,plugin,media,referer_leaked,referer_leaked_header,referer_leaked_url,cookie_samesite_none,t_active,hosts,trackers,companies,reach_rank,site_reach_rank
483,2025-01,fr,heap,0.00026639366760753254,,27,0.2913480946571825,4.368242874303812e-05,0.0548869717156273,0.0549306541443704,0.9995850169269412,3.75140329802337,1.1794910997051435,694.7763022824068,1.1350442284591022,0.0,0.9314404280878016,0.0,0.0046958610898765,0.2283717374686032,0.0,0.0,0.00010920607185759528,0.0,0.0,0.1440428087801681,0.0024462160096101,0.1417494812711587,0.0,77653.40190018565,1.0,1.0,1.0,484,435
484,2025-01,fr,heatmap,0.0002658351049321951,,12,0.219361785096128,0.0,0.0,0.0,0.9999781128936944,1.5616888091225458,0.0,37609.33896561536,1.0493116505066866,0.0,0.9971327890739564,0.0,0.0,0.0580227188163452,0.0,0.0,0.0,0.0,0.0,0.1566460198297183,0.00021887106305675327,0.059182735450546,0.0,46656.032808772354,1.0,1.0,1.0,485,587
485,2025-01,fr,optimonk,0.00026553255014972067,,12,0.4756952056653807,0.0,0.0,0.0,0.999605583189079,16.863093542520325,0.0,2402.1898678703683,1.667397068168372,0.0,0.945417095777549,0.0,0.0036373994784933,0.0170913951399084,0.148278808861231,0.0033963669829305,0.9588930034840152,0.0,0.0,0.0201152573569691,0.0199180489515086,2.1912045051164625e-05,0.0,28537.1155641256,1.0,1.0,1.0,486,587
486,2025-01,fr,report_uri,0.000265212540283642,,66,0.1077150112227349,0.0631608968452459,0.0,0.0631608968452459,0.999912246062042,30.45092361019701,3.118555570181212,31.387543328506865,21.86485893554473,0.0,0.0,0.0,0.0,4.387696897898293e-05,0.0,0.0,0.0,0.0,0.0,4.387696897898293e-05,4.387696897898293e-05,0.0,0.0631608968452459,81640.67899609495,1.0,1.0,1.0,487,290
487,2025-01,fr,lucky_orange,0.0002651310832268219,,11,0.4174169693931217,0.0,0.0,0.0,0.9999341643258428,1.3344452247191012,0.0,892.1102966994382,1.1428853581460674,0.0,0.95703125,0.0,0.0,0.0015581109550561,0.0022603581460674,0.0,0.090063202247191,0.0,0.0,0.022142731741573,0.0037526334269662,0.0188290028089887,0.0,40775.674047577246,1.0066494030898876,1.0,1.0,488,605
488,2025-01,fr,bigcommerce.com,0.0002626000961041993,,11,0.4340499064771818,0.405468282631334,0.0,0.405468282631334,0.9995790220016396,44.78962178450358,13.20842842266191,1164165.2380741364,2.728469191057541,0.0,0.7947843041676822,0.0008641127334766135,2.2156736755810605e-05,0.9886779075177808,0.455187999911373,0.2952163605344204,0.6141847428710699,2.2156736755810605e-05,0.00013294042053486362,0.0366029291205991,0.0342100015509715,0.0006647021026743181,0.3157334987703011,38424.94624775664,1.0,1.0,1.0,489,605
489,2025-01,fr,quantum_metric,0.0002625244574085807,,41,0.1526078803289521,0.0,4.4326241134751776e-05,4.4326241134751776e-05,0.9995789007092198,12.419747340425532,8.865248226950355e-05,100.00146276595744,2.793705673758865,0.0,0.9641843971631204,2.2163120567375888e-05,0.0839317375886524,0.0002881205673758865,0.0,0.0,0.1957668439716312,0.0,0.0,0.1972074468085106,0.0026817375886524,0.1921985815602837,0.0,60105.91524822695,1.0,1.0,1.0,490,359
490,2025-01,fr,dmm,0.00025995856011874947,,22,0.3865014776789072,0.0583495601960652,0.0022605698426553,0.0602520199646366,0.9439333915262204,11.47111618433716,0.9201414534792632,345547.8854271581,0.970523064526959,0.0,0.016652118444907,0.009445153203966,0.0,0.9063542156270284,0.0046778128427225,0.0,0.0149734774726381,0.0,0.1634324850600953,0.0119071599632937,0.0118176324447727,0.0,0.0004028738333445243,42120.095234897824,1.0,1.0,1.0,491,474
491,2025-01,fr,mouseflow,0.0002537620054392252,,43,0.1485559788649014,0.0,0.0025909111753106,0.0025909111753106,0.9982345118539918,1.7429036547897463,0.006488742147017,553.0636722153437,0.910258173980832,0.0,0.9909432750951528,0.0,0.0,0.0,0.0,0.0059843169624432,0.0430137111936534,0.0,0.0,0.0464759022332278,0.006855596826707,0.0399413032512496,0.0,51925.14639794562,1.0,1.0,1.0,492,353
492,2025-01,fr,exponea,0.000253569999519578,,12,0.2622684379038315,0.0512149790046121,0.0,0.0512149790046121,1.0,2.5931024987953464,0.2989835019848099,2776.367338977995,1.51967600559877,0.0,0.8596865606571671,0.0,0.0006654275945939744,0.0095913356738028,0.0,0.0,0.2121566737798582,0.0,0.0,0.0658773318648034,0.013767467474358,0.0583970078704022,0.0511461416672403,168045.2342534591,1.0,1.0,1.0,493,587
493,2025-01,fr,eloqua,0.0002507539126980852,,46,0.1767673988948049,0.0990788221917998,0.0090261503120866,0.1073856648954683,0.9991878785066246,1.860825579506694,0.1738636099960554,3879.9250063809545,0.7052463048472052,0.0,0.9007123465670465,0.0004408659535466506,0.0,0.2071141842819686,0.0087477086572151,2.32034712392974e-05,0.0360813977771074,0.0,0.0,0.097454579205049,0.0101631204028122,0.0515349096224795,0.0985219388820567,58617.91140914681,1.1575515697148293,1.0,1.0,494,343
494,2025-01,fr,arkoselabs.com,0.0002472105307264135,,27,0.1031749235480388,0.5024948220674073,0.0050367162492939,0.5064018075691961,0.999623423084165,12.755130860478252,2.5837412916588214,29425.183134061383,0.3496516663528525,0.0,0.9906561852758424,0.7315477311240821,0.00014121634343814725,0.1527490114855959,0.1597392204857842,0.1132319713801544,0.8460271135379401,0.0,0.0017652042929768,0.4055968744115986,0.0118151007343249,0.0308793070984748,0.4998352475993222,78853.09301449821,1.0,1.0,1.0,495,435
495,2025-01,fr,mycdn.me,0.0002469487044723491,,23,0.1089913131829948,0.0,0.0070447423603421,0.0070447423603421,0.9976674598873784,43.62486157905897,12.311782861720426,251927.41523926207,3.5340810027566385,0.0,0.0027566383149164,0.0028744433711094,0.0227599368564898,0.9455033810051128,0.0027566383149164,0.0015785877529863,0.5589378696133638,0.0,0.0057960087646961,0.0302523384303654,0.0275663831491647,9.424404495440945e-05,0.0,301561.3213250713,1.0,1.0,1.0,496,463
